ml-10m_new,10,default,SIGMOID,val,AUC,0.3757885471172185
ml-10m_new,10,default,HAD,val,AUC,0.8190498312875936
ml-10m_new,10,default,SIGMOID,test,AUC,0.4312578447193831
ml-10m_new,10,default,HAD,test,AUC,0.8486560059986633
